userId,movieId,rating,timestamp
15,8665,3.5,1093027853
15,8970,2.0,1163876370
15,8972,3.5,1374637712
16,527,4.0,1178364921
16,750,4.0,1137577630
16,1704,5.0,1178363907
16,1961,3.5,1178364916
16,2012,4.0,1137577687
16,2278,3.5,1137577912
16,2706,5.0,1137577616
16,5445,4.5,1137577730
17,6,4.5,1127469542
17,47,5.0,1127469246
17,111,5.0,1127469023
17,172,3.5,1127468646
17,194,4.0,1127470280
17,293,4.0,1127469604
17,377,0.5,1127469444
17,527,4.0,1127469434
17,736,2.5,1127469466
17,913,5.0,1127468808
17,928,4.5,1127471079
17,1077,4.0,1127473686
17,1079,2.5,1127469628
17,1089,5.0,1127469308
17,1092,4.0,1127469973
17,1136,5.0,1127469568
17,1175,4.5,1127470987
17,1221,5.0,1127469002
17,1237,5.0,1127469169
17,1240,3.0,1127474779
17,1245,4.0,1127470820
17,1248,5.0,1127468791
17,1249,2.5,1127470114
17,1265,4.5,1127469234
17,1333,2.0,1127470062
17,1464,5.0,1127468930
17,1625,5.0,1127469905
17,1721,0.5,1127472770
17,1809,3.0,1127469129
17,2010,5.0,1127470918
17,2011,4.0,1127469773
17,2012,4.0,1127469738
17,2076,5.0,1127468938
17,2110,3.5,1127475491
17,2118,4.0,1127472523
17,2159,2.5,1127473955
17,2278,3.5,1127470130
17,2324,4.5,1127469815
17,2571,5.0,1127469486
17,2600,5.0,1127468906
17,2672,3.5,1127473623
17,2683,3.0,1127469619
17,2692,4.5,1127469870
17,2707,3.5,1127473627
17,2858,4.5,1127469479
17,2918,3.0,1127469690
17,2959,5.0,1127469609
17,3134,5.0,1127471284
17,3147,4.0,1127469868
17,3253,2.0,1127469202
17,3476,4.5,1127473589
17,3503,4.5,1127471452
17,3578,4.0,1127469591
17,3735,4.0,1127470532
17,3742,4.0,1127468949
17,4437,5.0,1127469334
17,4546,4.5,1127470728
17,4645,4.5,1127474815
17,5015,4.0,1127473564
17,5060,0.5,1127469827
17,5062,5.0,1127472353
17,5266,3.0,1127475457
17,5418,3.5,1127470134
17,5445,4.5,1127468673
17,5679,4.0,1127472858
17,5809,2.0,1127473119
17,5903,3.5,1127475067
17,5949,4.5,1127474818
17,6214,3.0,1127474841
17,6287,1.0,1127472991
17,6378,2.0,1127472896
17,6530,5.0,1127474791
17,6858,2.0,1127471327
17,6975,3.5,1127475055
17,7044,2.5,1127474852
17,7115,4.5,1127469062
17,7135,4.5,1127471109
17,7163,2.0,1127473904
17,7254,4.0,1127473557
17,7361,4.5,1127470361
17,7371,5.0,1127473913
17,7438,4.5,1127470380
17,7981,5.0,1127470503
17,8600,4.0,1127472266
17,8620,3.5,1127471100
17,8690,3.0,1127471144
17,8973,3.5,1127470788
18,6,4.0,856006982
18,14,2.0,856007147
18,79,2.0,856007147
18,85,4.0,856007495
18,376,3.0,856007075
18,719,3.0,856007219
18,733,4.0,856006982
18,736,2.0,856006885
18,743,3.0,856007219
18,765,2.0,856007587
18,785,4.0,856007495
18,786,4.0,856006982
18,852,3.0,856007279
19,2,3.0,855194773
19,3,3.0,855194718
19,6,3.0,855190128
19,10,3.0,855192496
19,11,3.0,855192773
19,14,5.0,855190167
19,16,5.0,855191930
19,63,3.0,855190349
19,97,4.0,855190550
19,110,3.0,855193530
19,111,5.0,855191324
19,166,2.0,855194264
19,172,1.0,855194345
19,194,4.0,855191383
19,208,3.0,855194790
19,209,2.0,855193510
19,230,5.0,855192308
19,253,3.0,855191430
19,269,3.0,855191882
19,293,4.0,855194693
19,326,5.0,855191383
19,344,3.0,855194560
19,345,3.0,855191289
19,346,3.0,855192910
19,376,3.0,855190166
19,377,3.0,855191289
19,445,3.0,855193404
19,493,4.0,855191517
19,520,3.0,855193449
19,529,3.0,855192717
19,534,5.0,855192910
19,537,3.0,855192688
19,551,4.0,855192419
19,580,1.0,855194052
19,586,3.0,855194743
19,599,4.0,855192636
19,724,3.0,855193404
19,733,3.0,855190128
19,736,3.0,855190091
19,748,3.0,855190290
19,750,5.0,855191289
19,786,3.0,855191702
19,891,3.0,855194072
19,913,5.0,855191654
19,928,5.0,855192419
19,982,4.0,855193628
19,1019,4.0,855192120
19,1060,5.0,855190606
19,1073,4.0,855190128
19,1079,4.0,855191701
19,1084,4.0,855191324
19,1089,4.0,855191228
19,1090,4.0,855191584
19,1091,3.0,855194052
19,1093,3.0,855192910
19,1094,4.0,855191816
19,1097,5.0,855191517
19,1101,3.0,855193194
19,1126,3.0,855194282
19,1136,5.0,855191430
19,1185,4.0,855192496
19,1198,4.0,855191430
19,1204,4.0,855191964
19,1207,5.0,855191775
19,1211,5.0,855192454
19,1228,5.0,855191882
19,1237,4.0,855192419
19,1238,5.0,855192347
19,1240,4.0,855191383
19,1242,5.0,855191882
19,1247,3.0,855191702
19,1248,4.0,855192347
19,1249,4.0,855191816
19,1262,4.0,855191930
19,1265,4.0,855192773
19,1269,4.0,855192033
19,1272,3.0,855191964
19,1275,3.0,855192605
19,1282,4.0,855191846
19,1292,4.0,855192255
19,1299,4.0,855192308
19,1307,3.0,855192558
19,1343,4.0,855192558
19,1344,5.0,855192636
19,1357,4.0,855190571
19,1380,3.0,855193194
19,1381,3.0,855194670
19,1385,3.0,855193076
19,1388,1.0,855193946
19,1393,3.0,855190404
19,4970,4.0,855193274
20,110,2.0,1238729747
20,316,3.5,1238729834
20,367,1.0,1238729854
20,527,2.5,1224043054
20,720,5.0,1224043166
20,736,3.5,1238729831
20,750,4.0,1224043081
20,905,3.5,1238729311
20,1019,3.0,1224042752
20,1097,1.5,1238729863
20,1136,4.5,1224043119
20,1198,4.5,1238729807
20,1204,4.5,1238729342
20,1207,4.0,1224043156
20,1247,1.0,1238730775
20,1269,4.0,1238730754
20,1680,5.0,1224042771
20,2013,3.0,1224042811
20,2405,4.5,1224042788
20,2571,4.5,1238729799
20,2959,0.5,1224043052
20,3148,0.5,1224042755
20,3809,2.0,1224042827
20,5618,3.5,1224043145
20,6516,4.0,1224043284
20,8970,2.5,1224043294
21,10,3.0,853846478
21,21,3.0,853846669
21,44,3.0,853846547
21,208,2.0,853846511
21,316,3.0,853847574
21,344,3.0,853847612
21,393,3.0,853856221
21,527,5.0,853846400
21,586,3.0,853847813
21,733,3.0,853157544
21,750,5.0,853848506
21,913,4.0,853850728
21,948,3.0,853851861
21,954,4.0,853850874
21,1012,3.0,853849003
21,1019,3.0,853848034
21,1031,3.0,853852140
21,1079,3.0,853846752
21,1080,3.0,853846723
21,1089,3.0,853847910
21,1090,4.0,853848134
21,1091,3.0,853853956
21,1127,3.0,853851608
21,1136,5.0,853847612
21,1198,5.0,853847813
21,1221,3.0,853850905
21,1228,4.0,853851024
21,1231,3.0,853850752
21,1265,3.0,853851052
21,1275,2.0,853848737
21,1282,3.0,853850933
21,1292,4.0,853851174
21,1297,3.0,853851203
21,1303,5.0,853850997
21,1334,3.0,853852524
21,1380,3.0,853852501
21,1388,3.0,853854148
21,5060,3.0,853850933
22,44,2.0,1131662481
22,47,3.5,1131662466
22,173,1.5,1131662930
22,253,4.5,1131662653
22,551,5.0,1131663387
22,586,1.0,1131664533
22,785,2.5,1131662414
22,1080,3.5,1131662357
22,1089,4.0,1131662364
22,1097,2.5,1131723086
22,1101,2.0,1131662346
22,1198,5.0,1131663397
22,1240,4.0,1131662287
22,1544,3.0,1131663044
22,1625,2.0,1131663328
22,1641,2.0,1131662659
22,1721,3.0,1131662252
22,1722,3.5,1131662000
22,1876,2.0,1131661994
22,2011,3.5,1131723076
22,2288,4.0,1131664741
22,2542,4.5,1131664217
22,2571,4.5,1131662900
22,2617,2.5,1131723065
22,2672,2.0,1131664699
22,2683,2.5,1131662202
22,2858,4.0,1131662179
22,2953,1.0,1131664687
22,2959,4.0,1131663892
22,3147,2.5,1131662169
22,3176,2.5,1131662162
22,3300,3.0,1131662989
22,3354,2.5,1131662687
22,3527,4.0,1131753186
22,3578,3.0,1131663515
22,3751,2.0,1131662894
22,3809,2.0,1131662700
22,4105,4.0,1131662565
22,4262,3.5,1131663472
22,4306,4.5,1131664226
22,5266,2.5,1131664572
22,5400,2.5,1131664567
22,5445,4.5,1131662075
22,5679,4.0,1131663330
22,6373,2.0,1131662491
22,7147,4.0,1131663431
22,7438,4.5,1131663403
22,7454,3.0,1131663081
22,7482,4.0,1131664239
22,8368,3.5,1131662938
22,8636,4.5,1131663248
23,6,3.5,1148730128
23,11,3.5,1166728170
23,16,4.0,1148672550
23,24,3.5,1148673467
23,47,4.5,1148669590
23,110,3.5,1148669588
23,172,2.5,1148386188
23,224,4.0,1148729797
23,253,3.5,1148668973
23,265,3.5,1148673465
23,293,4.0,1148672319
23,316,3.5,1148668967
23,344,2.0,1148668961
23,345,4.0,1148673085
23,527,3.5,1148729022
23,750,4.5,1148670499
23,841,4.0,1148729708
23,905,4.0,1148728730
23,913,4.0,1148670548
23,948,3.5,1148721097
23,954,5.0,1148669329
23,971,3.5,1148721086
23,1077,4.0,1148669318
23,1078,4.0,1148778808
23,1080,4.0,1166728186
23,1084,4.0,1148729677
23,1089,3.5,1148671525
23,1090,4.0,1148669833
23,1101,3.0,1148673102
23,1136,4.0,1148672286
23,1175,3.5,1148669299
23,1185,3.0,1149868223
23,1188,4.0,1148669075
23,1198,4.5,1148670494
23,1204,5.0,1148669072
23,1207,3.5,1148670496
23,1221,4.5,1148670266
23,1228,4.0,1148671814
23,1231,4.0,1166036046
23,1232,4.0,1166035984
23,1237,4.5,1148729642
23,1247,4.0,1148671859
23,1248,4.5,1148671856
23,1262,4.0,1148778812
23,1265,4.0,1148730406
23,1269,4.0,1148669291
23,1272,2.0,1148670285
23,1277,3.5,1148720736
23,1307,4.0,1148669057
23,1333,3.5,1148672025
23,1343,4.0,1148672530
23,1380,2.5,1166728237
23,1393,4.0,1148729341
23,1464,2.0,1149868079
23,1552,3.0,1148669048
23,1556,0.5,1148778558
23,1625,4.5,1148671498
23,1673,4.0,1148671436
23,1682,5.0,1148670981
23,1704,3.5,1148729054
23,1721,5.0,1148670121
23,1792,3.5,1148669267
23,1876,3.0,1148673442
23,1950,4.5,1148728725
23,1952,4.0,1148673306
23,1954,3.0,1148728778
23,1956,1.0,1148728746
23,1959,2.5,1148728802
23,1962,3.5,1148728767
23,2010,3.5,1148669261
23,2011,4.0,1148729668
23,2012,4.5,1148673438
23,2022,4.0,1148672527
23,2126,2.0,1148720894
23,2181,4.0,1148672510
23,2231,3.5,1148669228
23,2273,3.5,1148669739
23,2278,4.0,1148669751
23,2313,3.5,1148673578
23,2329,2.5,1148669021
23,2351,5.0,1148671652
23,2360,3.5,1148730053
23,2424,3.0,1148729858
23,2542,3.5,1149868269
23,2571,4.0,1149868185
23,2617,3.5,1166728248
23,2728,4.0,1148728854
23,2858,3.5,1148669501
23,2918,4.0,1148671999
23,2947,3.5,1148669008
23,3019,3.5,1148778622
23,3082,2.5,1148720826
23,3083,5.0,1148670143
23,3089,4.5,1148671881
23,3147,3.0,1148729851
23,3168,4.0,1148672142
23,3176,5.0,1148672449
23,3246,4.5,1148671904
23,3307,4.0,1148670551
23,3310,5.0,1148671686
23,3424,4.0,1148673292
23,3481,3.5,1148729373
23,3503,3.5,1148669480
23,3578,4.0,1148728779
23,4008,4.0,1166036125
23,4037,3.5,1148669449
23,4359,2.0,1148672030
23,5015,3.5,1148671310
23,5060,3.0,1148668984
23,5266,4.0,1148669126
23,5291,4.0,1148669408
23,5304,3.5,1148777819
23,5367,4.0,1148673117
23,5445,3.0,1148671569
23,5446,4.0,1148671806
23,5618,3.5,1148670503
23,5673,4.5,1148729615
23,5679,3.5,1148728452
23,5878,4.0,1148671891
23,5940,4.0,1148728401
23,5949,4.0,1148730381
23,5954,3.5,1148729985
23,6162,2.5,1148673567
23,6214,3.5,1148730363
23,6415,1.5,1148671670
23,6620,3.5,1148777833
23,6669,4.0,1148669957
23,6870,3.5,1148671873
23,6932,4.0,1148673289
23,6975,4.5,1149868005
23,7042,2.5,1148672120
23,7090,4.5,1148729574
23,7361,4.5,1148670469
23,7371,4.5,1148730359
23,7419,3.5,1148671745
23,7438,3.5,1148673159
23,7458,2.0,1148673729
23,7569,3.5,1166036074
23,8042,4.5,1148669605
23,8125,4.0,1148728849
23,8239,3.5,1148672825
23,8368,4.0,1148673762
23,8636,3.5,1148670303
23,8973,4.0,1148673065
24,316,3.0,849282540
24,610,3.0,849321669
24,736,3.0,849321569
24,786,4.0,849321569
25,3,3.0,859625254
25,786,3.0,859625254
25,1073,5.0,859625254
26,47,4.5,1360088070
26,69,4.5,1351544454
26,344,0.5,1360088074
26,367,2.0,1360088133
26,377,3.0,1360088079
26,720,3.0,1351544331
26,733,3.0,1360088143
26,1089,3.5,1371811577
26,1198,4.0,1360088064
26,2329,4.0,1371811575
26,2355,4.0,1363376250
26,2542,5.0,1352058619
26,2571,5.0,1354752806
26,2858,4.0,1360088058
26,2959,4.0,1354752886
26,3147,3.0,1352058543
26,3481,2.5,1353708984
26,3578,2.5,1352058529
26,3744,4.0,1351544464
26,4262,2.5,1354752813
26,4306,4.0,1351545101
26,4865,4.5,1351544467
26,5418,4.0,1352058538
26,5617,2.0,1353708976
26,5954,3.0,1352058603
26,6870,3.0,1352921346
26,7361,3.5,1365194619
26,7438,3.5,1352838248
26,8368,3.0,1352058778
26,8665,4.0,1352058548
27,527,5.0,939079002
27,1343,4.0,939078921
27,1704,5.0,939080090
27,1721,3.0,939079855
27,2858,5.0,939076519
28,21,5.0,938942396
28,110,4.0,938944407
28,345,5.0,938944923
28,913,4.0,938943150
28,1094,4.0,938942614
28,1956,4.0,938944407
28,2109,5.0,938944457
28,2324,5.0,938944237
29,1681,0.5,1313925259
29,2571,5.0,1313927206
30,2,2.0,945277634
30,6,4.0,945276746
30,14,4.0,945276564
30,16,5.0,945115684
30,21,5.0,945276705
30,47,4.0,986745716
30,60,2.0,945277094
30,110,5.0,945122218
30,111,4.0,945113485
30,158,3.0,945277588
30,209,2.0,945277654
30,224,4.0,996057525
30,253,4.0,948141681
30,445,4.0,986009342
30,459,4.0,944943155
30,527,5.0,945121654
30,534,4.0,946161937
30,538,4.0,945115018
30,540,4.0,960820031
30,586,4.0,945278021
30,647,5.0,945276778
30,733,4.0,945277145
30,736,4.0,945277919
30,750,3.0,945112993
30,765,3.0,951009383
30,767,4.0,990239999
30,913,5.0,945113429
30,954,4.0,945115133
30,971,4.0,945116296
30,1012,3.0,945295955
30,1073,3.0,945295466
30,1078,2.0,945114585
30,1079,5.0,945294292
30,1082,4.0,945114495
30,1084,4.0,945113844
30,1086,4.0,948166679
30,1089,5.0,948167359
30,1090,4.0,945294381
30,1091,1.0,945295052
30,1092,4.0,948141124
30,1093,1.0,945115105
30,1094,5.0,945121755
30,1097,4.0,945115628
30,1101,4.0,960917771
30,1126,2.0,960819766
30,1179,5.0,945114819
30,1207,5.0,945113377
30,1221,5.0,945123035
30,1228,5.0,945123065
30,1231,5.0,945114800
30,1240,4.0,945116137
30,1242,5.0,945114495
30,1245,4.0,945122127
30,1247,4.0,952885104
30,1265,4.0,945121960
30,1272,5.0,945123246
30,1277,5.0,945122526
30,1292,5.0,945123170
30,1303,4.0,945115218
30,1307,4.0,952885624
30,1333,5.0,945295702
30,1334,4.0,945296019
30,1343,5.0,945122846
30,1352,4.0,945879533
30,1370,4.0,945277207
30,1380,4.0,945295543
30,1388,3.0,960918255
30,1390,3.0,945278359
30,1393,4.0,994439147
30,1440,3.0,960819894
30,1459,4.0,948142097
30,1461,4.0,945278857
30,1466,5.0,945114724
30,1588,2.0,945277026
30,1620,4.0,968786680
30,1625,3.0,945276960
30,1673,4.0,945122330
30,1682,5.0,946162223
